TRADE_DATE,CONTR_QTY,TRADE_TIME,TRADE_TIME_THOU,TRADE_PRICE_IND,TRADE_PRICE,TICK_PRFX_TEXT,CLASS_SYM,EXPR_DATE,EXER_PRICE,PUT_CALL_CODE,TRADE_TYPE,PROD_TYPE_CODE,ORIG_TRADE_PRICE,ORIG_TRADE_PRICE_IND,RAW_ORIG_TRADE_PRICE,RAW_TRADE_PRICE,NON_CNTG_BEST_BID_PRICE,NON_CNTG_BEST_BID_PRICE_IND,RAW_NON_CNTG_BEST_BID_PRICE,NON_CNTG_BEST_BID_SIZE,NON_CNTG_BEST_ASK_PRICE,NON_CNTG_BEST_ASK_PRICE_IND,RAW_NON_CNTG_BEST_ASK_PRICE,NON_CNTG_BEST_ASK_SIZE
02JAN2019:00:00:00,1,02JAN2019:08:30:03,463,V,10.35,SPRD,SPX,18JAN2019:00:00:00,2585,C,R,7,10.35,V,10.35,10.35,10,V,10,100,10.8,V,10.8,100
02JAN2019:00:00:00,15,02JAN2019:08:30:04,48,V,1.1,SPRD,SPX,18JAN2019:00:00:00,1950,P,R,7,1.1,V,1.1,1.1,1,V,1,326,1.15,V,1.15,681
02JAN2019:00:00:00,15,02JAN2019:08:30:04,48,V,2,SPRD,SPX,18JAN2019:00:00:00,2050,P,R,7,2,V,2,2,1.95,V,1.95,200,2.05,V,2.05,600
02JAN2019:00:00:00,15,02JAN2019:08:30:04,48,V,3.95,SPRD,SPX,18JAN2019:00:00:00,2150,P,R,7,3.95,V,3.95,3.95,3.8,V,3.8,248,4.1,V,4.1,723
02JAN2019:00:00:00,2,02JAN2019:08:30:04,107,V,62.45,SPRD,SPX,18JAN2019:00:00:00,2485,P,R,7,62.45,V,62.45,62.45,61.5,V,61.5,190,63.6,V,63.6,190
02JAN2019:00:00:00,2,02JAN2019:08:30:04,107,V,50.6,SPRD,SPX,,,,R,11,50.6,V,50.6,50.6,,,,0,,,,0
02JAN2019:00:00:00,2,02JAN2019:08:30:04,107,V,45.5,SPRD,SPX,18JAN2019:00:00:00,2485,C,R,7,45.5,V,45.5,45.5,44.8,V,44.8,102,46.4,V,46.4,45
02JAN2019:00:00:00,15,02JAN2019:08:30:04,48,V,0.85,SPRD,SPX,,,,R,11,0.85,V,0.85,0.85,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:08:30:05,118,V,14.78,SPRD,SPX,15MAR2019:00:00:00,2700,C,R,7,14.78,V,14.78,14.78,14.5,V,14.5,356,15.1,V,15.1,422
02JAN2019:00:00:00,1,02JAN2019:08:30:05,118,V,22.23,SPRD,SPX,15MAR2019:00:00:00,2660,C,R,7,22.23,V,22.23,22.23,21.8,V,21.8,212,22.6,V,22.6,379
02JAN2019:00:00:00,2,02JAN2019:08:30:05,118,V,8.79,SPRD,SPX,15MAR2019:00:00:00,2750,C,R,7,8.79,V,8.79,8.79,8.6,V,8.6,215,9,V,9,564
02JAN2019:00:00:00,1,02JAN2019:08:30:05,118,V,13.38,SPRD,SPX,15MAR2019:00:00:00,2710,C,R,7,13.38,V,13.38,13.38,13.1,V,13.1,206,13.6,V,13.6,423
02JAN2019:00:00:00,1,02JAN2019:08:30:05,118,V,-3.25,SPRD,SPX,,,,R,11,-3.25,V,-3.25,-3.25,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:08:30:06,94,V,20.8,FTAO,SPX,15FEB2019:00:00:00,2615,C,R,7,20.8,V,20.8,20.8,20.8,V,20.8,1,21.5,V,21.5,302
02JAN2019:00:00:00,1,02JAN2019:08:30:10,267,V,95.6,FTAO,SPX,15FEB2019:00:00:00,2500,P,R,7,95.6,V,95.6,95.6,95.6,V,95.6,1,96.8,V,96.8,100
02JAN2019:00:00:00,1,02JAN2019:08:30:10,49,V,138.4,FTAO,SPX,18JAN2019:00:00:00,2600,P,R,7,138.4,V,138.4,138.4,137.2,V,137.2,150,138.4,V,138.4,1
02JAN2019:00:00:00,1,02JAN2019:08:30:13,283,V,11.6,FTAO,SPX,18JAN2019:00:00:00,2580,C,R,7,11.6,V,11.6,11.6,11.6,V,11.6,1,11.8,V,11.8,402
02JAN2019:00:00:00,10,02JAN2019:08:30:15,861,V,12.3,FTAO,SPX,15FEB2019:00:00:00,2660,C,R,7,12.3,V,12.3,12.3,11.6,V,11.6,525,12.3,V,12.3,244
02JAN2019:00:00:00,1,02JAN2019:08:30:17,891,V,20.53,SPRD,SPX,18JAN2019:00:00:00,2350,P,R,7,20.53,V,20.53,20.53,20.1,V,20.1,903,21,V,21,212
02JAN2019:00:00:00,1,02JAN2019:08:30:17,891,V,-11,SPRD,SPX,,,,R,11,-11,V,-11,-11,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:08:30:17,891,V,31.53,SPRD,SPX,18JAN2019:00:00:00,2400,P,R,7,31.53,V,31.53,31.53,30.9,V,30.9,688,32.1,V,32.1,387
02JAN2019:00:00:00,21,02JAN2019:08:30:19,893,V,2.05,FTAO,SPX,18JAN2019:00:00:00,2060,P,R,7,2.05,V,2.05,2.05,2.05,V,2.05,81,2.15,V,2.15,1017
02JAN2019:00:00:00,16,02JAN2019:08:30:20,366,V,2.05,,SPX,18JAN2019:00:00:00,2060,P,R,7,2.05,V,2.05,2.05,2.05,V,2.05,60,2.15,V,2.15,1017
02JAN2019:00:00:00,17,02JAN2019:08:30:21,535,V,2.05,,SPX,18JAN2019:00:00:00,2060,P,R,7,2.05,V,2.05,2.05,2.05,V,2.05,44,2.15,V,2.15,1062
02JAN2019:00:00:00,31,02JAN2019:08:30:22,403,V,1.95,FTAO,SPX,18JAN2019:00:00:00,2050,P,R,7,1.95,V,1.95,1.95,1.95,V,1.95,200,2,V,2,500
02JAN2019:00:00:00,2,02JAN2019:08:30:22,403,V,2.05,,SPX,18JAN2019:00:00:00,2060,P,R,7,2.05,V,2.05,2.05,2.05,V,2.05,8,2.15,V,2.15,1162
02JAN2019:00:00:00,19,02JAN2019:08:30:22,403,V,2.05,,SPX,18JAN2019:00:00:00,2060,P,R,7,2.05,V,2.05,2.05,2.05,V,2.05,27,2.15,V,2.15,1162
02JAN2019:00:00:00,6,02JAN2019:08:30:23,37,V,2.05,,SPX,18JAN2019:00:00:00,2060,P,R,7,2.05,V,2.05,2.05,2.05,V,2.05,6,2.15,V,2.15,1062
02JAN2019:00:00:00,37,02JAN2019:08:30:23,40,V,1.95,,SPX,18JAN2019:00:00:00,2050,P,R,7,1.95,V,1.95,1.95,1.95,V,1.95,169,2,V,2,500
02JAN2019:00:00:00,39,02JAN2019:08:30:23,825,V,1.95,,SPX,18JAN2019:00:00:00,2050,P,R,7,1.95,V,1.95,1.95,1.95,V,1.95,132,2,V,2,500
02JAN2019:00:00:00,1,02JAN2019:08:30:24,306,V,118.15,SPRD,SPX,15MAR2019:00:00:00,2510,P,R,7,118.15,V,118.15,118.15,117.5,V,117.5,175,119,V,119,180
02JAN2019:00:00:00,1,02JAN2019:08:30:24,306,V,87.5,SPRD,SPX,15MAR2019:00:00:00,2490,C,R,7,87.5,V,87.5,87.5,86.6,V,86.6,345,88.2,V,88.2,90
02JAN2019:00:00:00,1,02JAN2019:08:30:24,306,V,-30.65,SPRD,SPX,,,,R,11,-30.65,V,-30.65,-30.65,,,,0,,,,0
02JAN2019:00:00:00,40,02JAN2019:08:30:24,814,V,1.95,,SPX,18JAN2019:00:00:00,2050,P,R,7,1.95,V,1.95,1.95,1.95,V,1.95,93,2,V,2,600
02JAN2019:00:00:00,53,02JAN2019:08:30:26,360,V,1.95,,SPX,18JAN2019:00:00:00,2050,P,R,7,1.95,V,1.95,1.95,1.95,V,1.95,53,2,V,2,500
02JAN2019:00:00:00,1,02JAN2019:08:30:27,87,V,42.8,FTAO,SPX,15FEB2019:00:00:00,2350,P,R,7,42.8,V,42.8,42.8,42.2,V,42.2,201,42.8,V,42.8,1
02JAN2019:00:00:00,1,02JAN2019:08:30:28,229,V,43.4,FTAO,SPX,18JAN2019:00:00:00,2490,C,R,7,43.4,V,43.4,43.4,43,V,43,296,43.4,V,43.4,1
02JAN2019:00:00:00,15,02JAN2019:08:30:29,607,V,3.85,SPRD,SPX,18JAN2019:00:00:00,2150,P,R,7,3.85,V,3.85,3.85,3.7,V,3.7,935,4,V,4,780
02JAN2019:00:00:00,15,02JAN2019:08:30:29,607,V,1.95,SPRD,SPX,18JAN2019:00:00:00,2050,P,R,7,1.95,V,1.95,1.95,1.9,V,1.9,100,2,V,2,887
02JAN2019:00:00:00,15,02JAN2019:08:30:29,607,V,0.85,SPRD,SPX,,,,R,11,0.85,V,0.85,0.85,,,,0,,,,0
02JAN2019:00:00:00,15,02JAN2019:08:30:29,607,V,1.05,SPRD,SPX,18JAN2019:00:00:00,1950,P,R,7,1.05,V,1.05,1.05,0.95,V,0.95,1109,1.15,V,1.15,1162
02JAN2019:00:00:00,5,02JAN2019:08:30:32,201,V,20.4,FTAO,SPX,18JAN2019:00:00:00,2350,P,R,7,20.4,V,20.4,20.4,20.1,V,20.1,326,20.4,V,20.4,5
02JAN2019:00:00:00,1,02JAN2019:08:30:34,972,V,17.8,SPRD,SPX,,,,R,11,17.8,V,17.8,17.8,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:08:30:34,972,V,84.2,SPRD,SPX,15FEB2019:00:00:00,2475,P,R,7,84.2,V,84.2,84.2,83.4,V,83.4,196,85,V,85,30
02JAN2019:00:00:00,1,02JAN2019:08:30:34,972,V,102,SPRD,SPX,15MAR2019:00:00:00,2475,P,R,7,102,V,102,102,101.2,V,101.2,197,102.9,V,102.9,219
02JAN2019:00:00:00,2,02JAN2019:08:30:36,656,V,86.9,SPRD,SPX,18JAN2019:00:00:00,2530,P,R,7,86.9,V,86.9,86.9,85.7,V,85.7,195,88.1,V,88.1,195
02JAN2019:00:00:00,2,02JAN2019:08:30:36,656,V,3.15,SPRD,SPX,,,,R,11,3.15,V,3.15,3.15,,,,0,,,,0
02JAN2019:00:00:00,2,02JAN2019:08:30:36,656,V,83.75,SPRD,SPX,18JAN2019:00:00:00,2525,P,R,7,83.75,V,83.75,83.75,82.4,V,82.4,195,85.1,V,85.1,195
02JAN2019:00:00:00,10,02JAN2019:08:30:40,309,V,30.4,,SPX,21JUN2019:00:00:00,2000,P,R,7,30.4,V,30.4,30.4,30.2,V,30.2,204,30.4,V,30.4,44
02JAN2019:00:00:00,56,02JAN2019:08:30:40,308,V,30.4,FTAO,SPX,21JUN2019:00:00:00,2000,P,R,7,30.4,V,30.4,30.4,30.2,V,30.2,204,30.4,V,30.4,100
02JAN2019:00:00:00,4,02JAN2019:08:30:40,638,V,22.8,FTAO,SPX,18JAN2019:00:00:00,2360,P,R,7,22.8,V,22.8,22.8,22,V,22,212,22.8,V,22.8,380
02JAN2019:00:00:00,28,02JAN2019:08:30:42,638,V,37,FTAO,SPX,18JAN2019:00:00:00,2420,P,R,7,37,V,37,37,37,V,37,28,37.6,V,37.6,301
02JAN2019:00:00:00,1,02JAN2019:08:30:44,340,V,90.6,SPRD,SPX,17JAN2020:00:00:00,2150,P,R,7,90.6,V,90.6,90.6,89.5,V,89.5,106,91.9,V,91.9,159
02JAN2019:00:00:00,1,02JAN2019:08:30:44,340,V,-10.6,SPRD,SPX,,,,R,11,-10.6,V,-10.6,-10.6,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:08:30:44,340,V,80,SPRD,SPX,17JAN2020:00:00:00,2100,P,R,7,80,V,80,80,78.9,V,78.9,107,81,V,81,160
02JAN2019:00:00:00,22,02JAN2019:08:30:44,465,V,1.9,,SPX,18JAN2019:00:00:00,2050,P,R,7,1.9,V,1.9,1.9,1.9,V,1.9,100,2,V,2,491
02JAN2019:00:00:00,1,02JAN2019:08:30:45,690,V,79.9,FTAO,SPX,15FEB2019:00:00:00,2465,P,R,7,79.9,V,79.9,79.9,79.9,V,79.9,1,80,V,80,242
02JAN2019:00:00:00,15,02JAN2019:08:30:45,349,V,198,FTAO,SPX,20DEC2019:00:00:00,2500,P,R,7,198,V,198,198,198,V,198,15,198.6,V,198.6,151
02JAN2019:00:00:00,35,02JAN2019:08:30:45,172,V,1.9,,SPX,18JAN2019:00:00:00,2050,P,R,7,1.9,V,1.9,1.9,1.9,V,1.9,78,2,V,2,592
02JAN2019:00:00:00,1,02JAN2019:08:30:46,793,V,1.9,,SPX,18JAN2019:00:00:00,2050,P,R,7,1.9,V,1.9,1.9,1.9,V,1.9,1,2,V,2,1092
02JAN2019:00:00:00,12,02JAN2019:08:30:46,774,V,1.9,,SPX,18JAN2019:00:00:00,2050,P,R,7,1.9,V,1.9,1.9,1.9,V,1.9,13,2,V,2,1092
02JAN2019:00:00:00,29,02JAN2019:08:30:46,33,V,1.9,,SPX,18JAN2019:00:00:00,2050,P,R,7,1.9,V,1.9,1.9,1.9,V,1.9,43,2,V,2,1092
02JAN2019:00:00:00,1,02JAN2019:08:30:46,35,V,1.9,,SPX,18JAN2019:00:00:00,2050,P,R,7,1.9,V,1.9,1.9,1.9,V,1.9,14,2,V,2,1092
02JAN2019:00:00:00,1,02JAN2019:08:30:47,148,V,34.5,FTAO,SPX,18JAN2019:00:00:00,2510,C,R,7,34.5,V,34.5,34.5,34.1,V,34.1,457,34.5,V,34.5,1
02JAN2019:00:00:00,1,02JAN2019:08:30:47,519,V,102.1,FTAO,SPX,15MAR2019:00:00:00,2475,P,R,7,102.1,V,102.1,102.1,100.4,V,100.4,197,102.1,V,102.1,197
02JAN2019:00:00:00,34,02JAN2019:08:30:50,504,V,30.2,,SPX,21JUN2019:00:00:00,2000,P,R,7,30.2,V,30.2,30.2,30,V,30,294,30.2,V,30.2,34
02JAN2019:00:00:00,10,02JAN2019:08:30:52,356,V,13,FTAO,SPX,15FEB2019:00:00:00,2150,P,R,7,13,V,13,13,13,V,13,10,13.4,V,13.4,532
02JAN2019:00:00:00,3,02JAN2019:08:30:53,412,V,46.55,SPRD,SPX,18JAN2019:00:00:00,2485,C,R,7,46.55,V,46.55,46.55,45.4,V,45.4,413,47.9,V,47.9,331
02JAN2019:00:00:00,1,02JAN2019:08:30:53,412,V,-209,SPRD,SPX,,,,R,11,-209,V,-209,-209,,,,0,,,,0
02JAN2019:00:00:00,3,02JAN2019:08:30:53,412,V,61.05,SPRD,SPX,18JAN2019:00:00:00,2485,P,R,7,61.05,V,61.05,61.05,59.9,V,59.9,263,62.5,V,62.5,371
02JAN2019:00:00:00,1,02JAN2019:08:30:54,987,V,49.7,FTAO,SPX,18JAN2019:00:00:00,2460,P,R,7,49.7,V,49.7,49.7,49.6,V,49.6,413,49.7,V,49.7,1
02JAN2019:00:00:00,3,02JAN2019:08:30:56,258,V,-31.15,SPRD,SPX,,,,R,11,-31.15,V,-31.15,-31.15,,,,0,,,,0
02JAN2019:00:00:00,3,02JAN2019:08:30:56,258,V,137.5,SPRD,SPX,18JAN2019:00:00:00,2600,P,R,7,137.5,V,137.5,137.5,135.7,V,135.7,200,139.1,V,139.1,200
02JAN2019:00:00:00,6,02JAN2019:08:30:56,258,V,68.69,SPRD,SPX,18JAN2019:00:00:00,2500,P,R,7,68.69,V,68.69,68.69,67.7,V,67.7,145,69.8,V,69.8,190
02JAN2019:00:00:00,3,02JAN2019:08:30:56,258,V,31.03,SPRD,SPX,18JAN2019:00:00:00,2400,P,R,7,31.03,V,31.03,31.03,30.4,V,30.4,75,31.6,V,31.6,178
02JAN2019:00:00:00,6,02JAN2019:08:30:58,43,V,139,SPRD,SPX,,,,R,11,139,V,139,139,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:08:30:58,835,V,-7.8,SPRD,SPX,,,,R,11,-7.8,V,-7.8,-7.8,,,,0,,,,0
02JAN2019:00:00:00,6,02JAN2019:08:30:58,43,V,65.8,SPRD,SPX,15MAR2019:00:00:00,2375,P,R,7,65.8,V,65.8,65.8,65.2,V,65.2,103,66.6,V,66.6,253
02JAN2019:00:00:00,1,02JAN2019:08:30:58,835,V,24.28,SPRD,SPX,18JAN2019:00:00:00,2535,C,R,7,24.28,V,24.28,24.28,23.7,V,23.7,287,24.9,V,24.9,287
02JAN2019:00:00:00,1,02JAN2019:08:30:58,835,V,32.08,SPRD,SPX,18JAN2019:00:00:00,2515,C,R,7,32.08,V,32.08,32.08,31.3,V,31.3,415,32.8,V,32.8,415
02JAN2019:00:00:00,6,02JAN2019:08:30:58,43,V,204.8,SPRD,SPX,15MAR2019:00:00:00,2650,P,R,7,204.8,V,204.8,204.8,202.9,V,202.9,100,206.2,V,206.2,200
02JAN2019:00:00:00,2,02JAN2019:08:30:59,785,V,74.7,FTAO,SPX,18JAN2019:00:00:00,2510,P,R,7,74.7,V,74.7,74.7,71.5,V,71.5,183,74.7,V,74.7,2
02JAN2019:00:00:00,5,02JAN2019:08:30:59,349,V,10,FTAO,SPX,21JUN2019:00:00:00,1700,P,R,7,10,V,10,10,10,V,10,5,10.1,V,10.1,194
02JAN2019:00:00:00,1,02JAN2019:08:31:00,792,V,43.45,SPRD,SPX,21JUN2019:00:00:00,2700,C,R,7,43.45,V,43.45,43.45,40.9,V,40.9,25,46.2,V,46.2,45
02JAN2019:00:00:00,1,02JAN2019:08:31:00,72,V,5.8,FTAO,SPX,15FEB2019:00:00:00,2000,P,R,7,5.8,V,5.8,5.8,5.5,V,5.5,545,5.8,V,5.8,226
02JAN2019:00:00:00,1,02JAN2019:08:31:00,792,V,4,SPRD,SPX,,,,R,11,4,V,4,4,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:08:31:00,792,V,59.25,SPRD,SPX,21JUN2019:00:00:00,2650,C,R,7,59.25,V,59.25,59.25,56,V,56,25,62.2,V,62.2,25
02JAN2019:00:00:00,1,02JAN2019:08:31:00,792,V,22.7,SPRD,SPX,21JUN2019:00:00:00,2800,C,R,7,22.7,V,22.7,22.7,20.6,V,20.6,90,25,V,25,45
02JAN2019:00:00:00,1,02JAN2019:08:31:00,792,V,10.9,SPRD,SPX,21JUN2019:00:00:00,2900,C,R,7,10.9,V,10.9,10.9,10.6,V,10.6,88,11.2,V,11.2,148
02JAN2019:00:00:00,2,02JAN2019:08:31:02,499,V,26,FTAO,SPX,18JAN2019:00:00:00,2530,C,R,7,26,V,26,26,26,V,26,370,27.1,V,27.1,212
02JAN2019:00:00:00,15,02JAN2019:08:31:03,625,V,62.3,FTAO,SPX,15FEB2019:00:00:00,2505,C,R,7,62.3,V,62.3,62.3,62.3,V,62.3,45,64.2,V,64.2,45
02JAN2019:00:00:00,2,02JAN2019:08:31:05,688,V,97.88,SPRD,SPX,18JAN2019:00:00:00,2550,P,R,7,97.88,V,97.88,97.88,95,V,95,240,100.9,V,100.9,255
02JAN2019:00:00:00,2,02JAN2019:08:31:05,688,V,136.38,SPRD,SPX,18JAN2019:00:00:00,2600,P,R,7,136.38,V,136.38,136.38,132.8,V,132.8,215,139.8,V,139.8,240
02JAN2019:00:00:00,2,02JAN2019:08:31:05,688,V,38.5,SPRD,SPX,,,,R,11,38.5,V,38.5,38.5,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:08:31:09,97,V,1.1,FTAO,SPX,18JAN2019:00:00:00,2695,C,R,7,1.1,V,1.1,1.1,1,V,1,536,1.1,V,1.1,1
02JAN2019:00:00:00,50,02JAN2019:08:31:11,640,V,45.5,FTAO,SPX,20SEP2019:00:00:00,2000,P,R,7,45.5,V,45.5,45.5,45.2,V,45.2,111,45.5,V,45.5,100
02JAN2019:00:00:00,50,02JAN2019:08:31:12,369,V,45.4,,SPX,20SEP2019:00:00:00,2000,P,R,7,45.4,V,45.4,45.4,45.2,V,45.2,111,45.4,V,45.4,50
02JAN2019:00:00:00,100,02JAN2019:08:31:15,195,V,1.8,FTAO,SPX,18JAN2019:00:00:00,2040,P,R,7,1.8,V,1.8,1.8,1.65,V,1.65,892,1.8,V,1.8,314
02JAN2019:00:00:00,1,02JAN2019:08:31:16,500,V,28.15,SPRD,SPX,15FEB2019:00:00:00,2280,P,R,7,28.15,V,28.15,28.15,27.8,V,27.8,107,28.5,V,28.5,301
02JAN2019:00:00:00,1,02JAN2019:08:31:16,500,V,23.55,SPRD,SPX,15FEB2019:00:00:00,2250,P,R,7,23.55,V,23.55,23.55,23.2,V,23.2,109,23.9,V,23.9,326
02JAN2019:00:00:00,1,02JAN2019:08:31:16,500,V,-4.6,SPRD,SPX,,,,R,11,-4.6,V,-4.6,-4.6,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:08:31:25,969,V,-1.5,SPRD,SPX,,,,R,11,-1.5,V,-1.5,-1.5,,,,0,,,,0
02JAN2019:00:00:00,1,02JAN2019:08:31:25,969,V,17.25,SPRD,SPX,15FEB2019:00:00:00,2200,P,R,7,17.25,V,17.25,17.25,17,V,17,112,17.6,V,17.6,75
02JAN2019:00:00:00,1,02JAN2019:08:31:25,969,V,15.75,SPRD,SPX,15FEB2019:00:00:00,2185,P,R,7,15.75,V,15.75,15.75,15.5,V,15.5,283,16,V,16,96
02JAN2019:00:00:00,1,02JAN2019:08:31:28,294,V,103,FTAO,SPX,18JAN2019:00:00:00,2400,C,R,7,103,V,103,103,102.4,V,102.4,195,103,V,103,1
02JAN2019:00:00:00,100,02JAN2019:08:31:32,135,V,50.4,FTAO,SPX,20DEC2019:00:00:00,1950,P,R,7,50.4,V,50.4,50.4,50,V,50,111,50.4,V,50.4,100
02JAN2019:00:00:00,2,02JAN2019:08:31:35,381,V,30.5,FTAO,SPX,18JAN2019:00:00:00,2400,P,R,7,30.5,V,30.5,30.5,29.7,V,29.7,178,30.5,V,30.5,2
02JAN2019:00:00:00,2,02JAN2019:08:31:36,937,V,35.7,FTAO,SPX,15FEB2019:00:00:00,2325,P,R,7,35.7,V,35.7,35.7,35.7,V,35.7,105,36.8,V,36.8,75
02JAN2019:00:00:00,2,02JAN2019:08:31:50,744,V,0.19,SPRD,SPX,18JAN2019:00:00:00,2810,C,R,7,0.19,V,0.19,0.19,0.1,V,0.1,1010,0.3,V,0.3,1035
02JAN2019:00:00:00,2,02JAN2019:08:31:50,744,V,0.39,SPRD,SPX,18JAN2019:00:00:00,2760,C,R,7,0.39,V,0.39,0.39,0.3,V,0.3,823,0.45,V,0.45,827
02JAN2019:00:00:00,2,02JAN2019:08:31:50,744,V,-0.2,SPRD,SPX,,,,R,11,-0.2,V,-0.2,-0.2,,,,0,,,,0
02JAN2019:00:00:00,18,02JAN2019:08:31:58,876,V,54.74,SPRD,SPX,15FEB2019:00:00:00,2400,P,R,7,54.74,V,54.74,54.74,54.2,V,54.2,217,55.6,V,55.6,142
02JAN2019:00:00:00,18,02JAN2019:08:31:58,876,V,42,SPRD,SPX,,,,R,11,42,V,42,42,,,,0,,,,0
02JAN2019:00:00:00,18,02JAN2019:08:31:58,876,V,12.74,SPRD,SPX,15FEB2019:00:00:00,2150,P,R,7,12.74,V,12.74,12.74,12.5,V,12.5,130,12.9,V,12.9,637
02JAN2019:00:00:00,2,02JAN2019:08:32:00,543,V,143.2,FTAO,SPX,20SEP2019:00:00:00,2525,C,R,7,143.2,V,143.2,143.2,143.2,V,143.2,2,144.4,V,144.4,346
02JAN2019:00:00:00,4,02JAN2019:08:32:00,176,V,52.9,FTAO,SPX,18JAN2019:00:00:00,2470,P,R,7,52.9,V,52.9,52.9,52.1,V,52.1,293,52.9,V,52.9,4
02JAN2019:00:00:00,2,02JAN2019:08:32:01,854,V,24.1,FTAO,SPX,18JAN2019:00:00:00,2375,P,R,7,24.1,V,24.1,24.1,23.8,V,23.8,75,24.1,V,24.1,2
02JAN2019:00:00:00,3,02JAN2019:08:32:06,738,V,67,,SPX,18JAN2019:00:00:00,2500,P,R,7,67,V,67,67,66.3,V,66.3,145,67,V,67,3
02JAN2019:00:00:00,40,02JAN2019:08:32:09,810,V,166.75,SPRD,SPX,15MAR2019:00:00:00,2600,P,R,7,166.75,V,166.75,166.75,165.4,V,165.4,289,168,V,168,218
02JAN2019:00:00:00,40,02JAN2019:08:32:09,810,V,-2.85,SPRD,SPX,,,,R,11,-2.85,V,-2.85,-2.85,,,,0,,,,0
02JAN2019:00:00:00,40,02JAN2019:08:32:09,810,V,183.65,SPRD,SPX,15MAR2019:00:00:00,2625,P,R,7,183.65,V,183.65,183.65,182.3,V,182.3,165,185.1,V,185.1,366
02JAN2019:00:00:00,10,02JAN2019:08:32:10,282,V,12.65,SPRD,SPX,15FEB2019:00:00:00,2150,P,R,7,12.65,V,12.65,12.65,12.4,V,12.4,548,12.9,V,12.9,606
02JAN2019:00:00:00,5,02JAN2019:08:32:10,411,V,451,SPRD,SPX,,,,R,11,451,V,451,451,,,,0,,,,0
02JAN2019:00:00:00,10,02JAN2019:08:32:10,282,V,-0.7,SPRD,SPX,,,,R,11,-0.7,V,-0.7,-0.7,,,,0,,,,0
02JAN2019:00:00:00,5,02JAN2019:08:32:10,411,V,889.45,SPRD,SPX,17DEC2021:00:00:00,1600,C,R,7,889.45,V,889.45,889.45,881.9,V,881.9,9,900,V,900,5
02JAN2019:00:00:00,10,02JAN2019:08:32:10,282,V,11.95,SPRD,SPX,15FEB2019:00:00:00,2140,P,R,7,11.95,V,11.95,11.95,11.7,V,11.7,566,12.2,V,12.2,664
02JAN2019:00:00:00,5,02JAN2019:08:32:10,411,V,157.3,SPRD,SPX,17DEC2021:00:00:00,2100,P,R,7,157.3,V,157.3,157.3,152,V,152,5,164.7,V,164.7,10
02JAN2019:00:00:00,5,02JAN2019:08:32:10,411,V,595.75,SPRD,SPX,17DEC2021:00:00:00,2000,C,R,7,595.75,V,595.75,595.75,583.6,V,583.6,8,604.5,V,604.5,5
02JAN2019:00:00:00,5,02JAN2019:08:32:11,787,V,211.15,SPRD,SPX,15FEB2019:00:00:00,2675,P,R,7,211.15,V,211.15,211.15,209.6,V,209.6,311,212.7,V,212.7,311
02JAN2019:00:00:00,5,02JAN2019:08:32:11,787,V,47.85,SPRD,SPX,15FEB2019:00:00:00,2375,P,R,7,47.85,V,47.85,47.85,47.3,V,47.3,103,48.4,V,48.4,453
02JAN2019:00:00:00,5,02JAN2019:08:32:11,787,V,163.3,SPRD,SPX,,,,R,11,163.3,V,163.3,163.3,,,,0,,,,0
02JAN2019:00:00:00,5,02JAN2019:08:32:18,442,V,20,FTAO,SPX,18JAN2019:00:00:00,2550,C,R,7,20,V,20,20,20,V,20,5,20.4,V,20.4,1098
02JAN2019:00:00:00,1,02JAN2019:08:32:18,996,V,51.5,FTAO,SPX,18JAN2019:00:00:00,2465,P,R,7,51.5,V,51.5,51.5,51.5,V,51.5,1,52.2,V,52.2,165
02JAN2019:00:00:00,5,02JAN2019:08:32:19,272,V,48.17,SPRD,SPX,15FEB2019:00:00:00,2375,P,R,7,48.17,V,48.17,48.17,47.5,V,47.5,450,48.9,V,48.9,677
02JAN2019:00:00:00,5,02JAN2019:08:32:19,272,V,24.32,SPRD,SPX,15FEB2019:00:00:00,2605,C,R,7,24.32,V,24.32,24.32,23.9,V,23.9,108,24.7,V,24.7,535
02JAN2019:00:00:00,5,02JAN2019:08:32:19,272,V,19.18,SPRD,SPX,15FEB2019:00:00:00,2625,C,R,7,19.18,V,19.18,19.18,18.9,V,18.9,110,19.5,V,19.5,544
02JAN2019:00:00:00,5,02JAN2019:08:32:19,272,V,10.75,SPRD,SPX,,,,R,11,10.75,V,10.75,10.75,,,,0,,,,0
02JAN2019:00:00:00,5,02JAN2019:08:32:19,272,V,53.78,SPRD,SPX,15FEB2019:00:00:00,2395,P,R,7,53.78,V,53.78,53.78,53.1,V,53.1,230,54.4,V,54.4,308
02JAN2019:00:00:00,1,02JAN2019:08:32:20,457,V,8.1,FTAO,SPX,18JAN2019:00:00:00,2250,P,R,7,8.1,V,8.1,8.1,8,V,8,144,8.1,V,8.1,1
